source_part,sample_id,source_video,word_id,label,label_idx,real,actor_id,view,split,n_frames,valid_frames,valid_ratio,feature_dim,seq_len,layout,normalization,run_id
FILE06,NIA_SL_WORD0815_FILE05_U,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD0815_FILE05_U.mp4,WORD0815,우유,6,FILE06,3,U,train,155,155,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD0943_FILE05_D,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD0943_FILE05_D.mp4,WORD0943,가다,0,FILE06,3,D,train,102,102,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD0943_FILE05_F,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD0943_FILE05_F.mp4,WORD0943,가다,0,FILE06,3,F,train,102,102,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD0943_FILE05_L,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD0943_FILE05_L.mp4,WORD0943,가다,0,FILE06,3,L,train,102,102,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD0943_FILE05_R,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD0943_FILE05_R.mp4,WORD0943,가다,0,FILE06,3,R,train,102,102,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD0943_FILE05_U,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD0943_FILE05_U.mp4,WORD0943,가다,0,FILE06,3,U,train,102,102,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD0944_FILE05_D,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD0944_FILE05_D.mp4,WORD0944,가다,0,FILE06,3,D,test,104,104,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD0944_FILE05_F,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD0944_FILE05_F.mp4,WORD0944,가다,0,FILE06,3,F,test,104,104,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD0944_FILE05_L,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD0944_FILE05_L.mp4,WORD0944,가다,0,FILE06,3,L,test,104,104,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD0944_FILE05_R,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD0944_FILE05_R.mp4,WORD0944,가다,0,FILE06,3,R,test,104,104,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD0944_FILE05_U,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD0944_FILE05_U.mp4,WORD0944,가다,0,FILE06,3,U,test,104,104,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD0946_FILE05_D,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD0946_FILE05_D.mp4,WORD0946,가다,0,FILE06,3,D,test,125,125,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD0946_FILE05_F,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD0946_FILE05_F.mp4,WORD0946,가다,0,FILE06,3,F,test,125,125,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD0946_FILE05_L,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD0946_FILE05_L.mp4,WORD0946,가다,0,FILE06,3,L,test,125,125,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD0946_FILE05_R,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD0946_FILE05_R.mp4,WORD0946,가다,0,FILE06,3,R,test,125,125,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD0946_FILE05_U,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD0946_FILE05_U.mp4,WORD0946,가다,0,FILE06,3,U,test,125,125,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD0953_FILE05_D,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD0953_FILE05_D.mp4,WORD0953,배고프다,3,FILE06,3,D,train,114,114,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD0953_FILE05_F,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD0953_FILE05_F.mp4,WORD0953,배고프다,3,FILE06,3,F,train,114,114,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD0953_FILE05_L,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD0953_FILE05_L.mp4,WORD0953,배고프다,3,FILE06,3,L,train,114,114,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD0953_FILE05_R,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD0953_FILE05_R.mp4,WORD0953,배고프다,3,FILE06,3,R,train,114,114,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD0953_FILE05_U,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD0953_FILE05_U.mp4,WORD0953,배고프다,3,FILE06,3,U,train,114,114,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1152_FILE05_D,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1152_FILE05_D.mp4,WORD1152,아프다,5,FILE06,3,D,train,128,128,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1152_FILE05_F,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1152_FILE05_F.mp4,WORD1152,아프다,5,FILE06,3,F,train,128,128,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1152_FILE05_L,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1152_FILE05_L.mp4,WORD1152,아프다,5,FILE06,3,L,train,128,128,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1152_FILE05_R,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1152_FILE05_R.mp4,WORD1152,아프다,5,FILE06,3,R,train,128,128,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1152_FILE05_U,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1152_FILE05_U.mp4,WORD1152,아프다,5,FILE06,3,U,train,128,128,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1197_FILE05_D,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1197_FILE05_D.mp4,WORD1197,배고프다,3,FILE06,3,D,train,134,134,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1197_FILE05_F,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1197_FILE05_F.mp4,WORD1197,배고프다,3,FILE06,3,F,train,134,134,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1197_FILE05_L,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1197_FILE05_L.mp4,WORD1197,배고프다,3,FILE06,3,L,train,134,134,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1197_FILE05_R,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1197_FILE05_R.mp4,WORD1197,배고프다,3,FILE06,3,R,train,134,134,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1197_FILE05_U,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1197_FILE05_U.mp4,WORD1197,배고프다,3,FILE06,3,U,train,134,134,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1243_FILE05_D,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1243_FILE05_D.mp4,WORD1243,우유,6,FILE06,3,D,train,105,105,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1243_FILE05_F,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1243_FILE05_F.mp4,WORD1243,우유,6,FILE06,3,F,train,105,105,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1243_FILE05_L,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1243_FILE05_L.mp4,WORD1243,우유,6,FILE06,3,L,train,105,105,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1243_FILE05_R,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1243_FILE05_R.mp4,WORD1243,우유,6,FILE06,3,R,train,105,105,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1243_FILE05_U,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1243_FILE05_U.mp4,WORD1243,우유,6,FILE06,3,U,train,105,105,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1290_FILE05_D,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1290_FILE05_D.mp4,WORD1290,감사,1,FILE06,3,D,train,121,121,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1290_FILE05_F,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1290_FILE05_F.mp4,WORD1290,감사,1,FILE06,3,F,train,121,121,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1290_FILE05_L,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1290_FILE05_L.mp4,WORD1290,감사,1,FILE06,3,L,train,121,121,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1290_FILE05_R,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1290_FILE05_R.mp4,WORD1290,감사,1,FILE06,3,R,train,121,121,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1290_FILE05_U,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1290_FILE05_U.mp4,WORD1290,감사,1,FILE06,3,U,train,121,121,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1345_FILE05_D,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1345_FILE05_D.mp4,WORD1345,가다,0,FILE06,3,D,val,116,116,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1345_FILE05_F,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1345_FILE05_F.mp4,WORD1345,가다,0,FILE06,3,F,val,116,116,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1345_FILE05_L,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1345_FILE05_L.mp4,WORD1345,가다,0,FILE06,3,L,val,116,116,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1345_FILE05_R,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1345_FILE05_R.mp4,WORD1345,가다,0,FILE06,3,R,val,116,116,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1345_FILE05_U,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1345_FILE05_U.mp4,WORD1345,가다,0,FILE06,3,U,val,116,116,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1377_FILE05_D,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1377_FILE05_D.mp4,WORD1377,자다,7,FILE06,3,D,train,117,117,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1377_FILE05_F,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1377_FILE05_F.mp4,WORD1377,자다,7,FILE06,3,F,train,117,117,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1377_FILE05_L,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1377_FILE05_L.mp4,WORD1377,자다,7,FILE06,3,L,train,117,117,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1377_FILE05_R,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1377_FILE05_R.mp4,WORD1377,자다,7,FILE06,3,R,train,117,117,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1377_FILE05_U,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1377_FILE05_U.mp4,WORD1377,자다,7,FILE06,3,U,train,117,117,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1378_FILE05_D,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1378_FILE05_D.mp4,WORD1378,자다,7,FILE06,3,D,train,117,117,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1378_FILE05_F,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1378_FILE05_F.mp4,WORD1378,자다,7,FILE06,3,F,train,117,117,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1378_FILE05_L,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1378_FILE05_L.mp4,WORD1378,자다,7,FILE06,3,L,train,117,117,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1378_FILE05_R,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1378_FILE05_R.mp4,WORD1378,자다,7,FILE06,3,R,train,117,117,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1378_FILE05_U,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1378_FILE05_U.mp4,WORD1378,자다,7,FILE06,3,U,train,117,117,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1381_FILE05_D,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1381_FILE05_D.mp4,WORD1381,괜찮다,2,FILE06,3,D,train,97,97,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1381_FILE05_F,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1381_FILE05_F.mp4,WORD1381,괜찮다,2,FILE06,3,F,train,97,97,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1381_FILE05_L,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1381_FILE05_L.mp4,WORD1381,괜찮다,2,FILE06,3,L,train,97,97,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1381_FILE05_R,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1381_FILE05_R.mp4,WORD1381,괜찮다,2,FILE06,3,R,train,97,97,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1381_FILE05_U,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1381_FILE05_U.mp4,WORD1381,괜찮다,2,FILE06,3,U,train,97,97,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1496_FILE05_D,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1496_FILE05_D.mp4,WORD1496,병원,4,FILE06,3,D,test,98,98,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1496_FILE05_F,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1496_FILE05_F.mp4,WORD1496,병원,4,FILE06,3,F,test,98,98,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1496_FILE05_L,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1496_FILE05_L.mp4,WORD1496,병원,4,FILE06,3,L,test,98,98,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1496_FILE05_R,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1496_FILE05_R.mp4,WORD1496,병원,4,FILE06,3,R,test,98,98,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
FILE06,NIA_SL_WORD1496_FILE05_U,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\FILE06\NIA_SL_WORD1496_FILE05_U.mp4,WORD1496,병원,4,FILE06,3,U,test,98,98,1,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,FILE06
