source_part,sample_id,source_video,word_id,label,label_idx,real,actor_id,view,split,n_frames,valid_frames,valid_ratio,feature_dim,seq_len,layout,normalization,run_id
REAL03,NIA_SL_WORD1508_REAL03_L,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL05\NIA_SL_WORD1508_REAL03_L.mp4,WORD1508,자다,7,REAL05,03,L,train,93,93,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL05
REAL03,NIA_SL_WORD1508_REAL03_R,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL05\NIA_SL_WORD1508_REAL03_R.mp4,WORD1508,자다,7,REAL05,03,R,train,93,93,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL05
REAL03,NIA_SL_WORD1508_REAL03_U,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL05\NIA_SL_WORD1508_REAL03_U.mp4,WORD1508,자다,7,REAL05,03,U,train,93,93,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL05
REAL03-1,NIA_SL_WORD0001_REAL03_D,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0001_REAL03_D.mp4,WORD0001,가다,0,REAL06,03,D,train,167,167,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0001_REAL03_F,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0001_REAL03_F.mp4,WORD0001,가다,0,REAL06,03,F,train,167,167,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0001_REAL03_L,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0001_REAL03_L.mp4,WORD0001,가다,0,REAL06,03,L,train,167,167,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0001_REAL03_R,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0001_REAL03_R.mp4,WORD0001,가다,0,REAL06,03,R,train,167,167,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0001_REAL03_U,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0001_REAL03_U.mp4,WORD0001,가다,0,REAL06,03,U,train,167,167,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0002_REAL03_D,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0002_REAL03_D.mp4,WORD0002,감사,1,REAL06,03,D,train,140,140,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0002_REAL03_F,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0002_REAL03_F.mp4,WORD0002,감사,1,REAL06,03,F,train,140,140,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0002_REAL03_L,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0002_REAL03_L.mp4,WORD0002,감사,1,REAL06,03,L,train,140,140,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0002_REAL03_R,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0002_REAL03_R.mp4,WORD0002,감사,1,REAL06,03,R,train,140,140,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0002_REAL03_U,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0002_REAL03_U.mp4,WORD0002,감사,1,REAL06,03,U,train,140,140,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0003_REAL03_D,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0003_REAL03_D.mp4,WORD0003,괜찮다,2,REAL06,03,D,train,123,123,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0003_REAL03_F,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0003_REAL03_F.mp4,WORD0003,괜찮다,2,REAL06,03,F,train,123,123,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0003_REAL03_L,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0003_REAL03_L.mp4,WORD0003,괜찮다,2,REAL06,03,L,train,123,123,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0003_REAL03_R,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0003_REAL03_R.mp4,WORD0003,괜찮다,2,REAL06,03,R,train,123,123,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0003_REAL03_U,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0003_REAL03_U.mp4,WORD0003,괜찮다,2,REAL06,03,U,train,123,123,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0004_REAL03_D,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0004_REAL03_D.mp4,WORD0004,배고프다,3,REAL06,03,D,train,170,170,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0004_REAL03_F,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0004_REAL03_F.mp4,WORD0004,배고프다,3,REAL06,03,F,train,170,170,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0004_REAL03_L,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0004_REAL03_L.mp4,WORD0004,배고프다,3,REAL06,03,L,train,170,170,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0004_REAL03_R,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0004_REAL03_R.mp4,WORD0004,배고프다,3,REAL06,03,R,train,170,170,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0004_REAL03_U,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0004_REAL03_U.mp4,WORD0004,배고프다,3,REAL06,03,U,train,170,170,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0005_REAL03_D,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0005_REAL03_D.mp4,WORD0005,병원,4,REAL06,03,D,test,161,161,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0005_REAL03_F,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0005_REAL03_F.mp4,WORD0005,병원,4,REAL06,03,F,test,161,161,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0005_REAL03_L,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0005_REAL03_L.mp4,WORD0005,병원,4,REAL06,03,L,test,161,161,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0005_REAL03_R,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0005_REAL03_R.mp4,WORD0005,병원,4,REAL06,03,R,test,161,161,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0005_REAL03_U,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0005_REAL03_U.mp4,WORD0005,병원,4,REAL06,03,U,test,161,161,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0006_REAL03_D,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0006_REAL03_D.mp4,WORD0006,아프다,5,REAL06,03,D,train,241,241,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0006_REAL03_F,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0006_REAL03_F.mp4,WORD0006,아프다,5,REAL06,03,F,train,241,241,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0006_REAL03_L,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0006_REAL03_L.mp4,WORD0006,아프다,5,REAL06,03,L,train,241,241,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0006_REAL03_R,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0006_REAL03_R.mp4,WORD0006,아프다,5,REAL06,03,R,train,241,241,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0006_REAL03_U,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0006_REAL03_U.mp4,WORD0006,아프다,5,REAL06,03,U,train,241,241,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0007_REAL03_D,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0007_REAL03_D.mp4,WORD0007,우유,6,REAL06,03,D,val,204,204,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0007_REAL03_F,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0007_REAL03_F.mp4,WORD0007,우유,6,REAL06,03,F,val,204,204,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0007_REAL03_L,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0007_REAL03_L.mp4,WORD0007,우유,6,REAL06,03,L,val,204,204,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0007_REAL03_R,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0007_REAL03_R.mp4,WORD0007,우유,6,REAL06,03,R,val,204,204,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0007_REAL03_U,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0007_REAL03_U.mp4,WORD0007,우유,6,REAL06,03,U,val,204,204,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0008_REAL03_D,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0008_REAL03_D.mp4,WORD0008,자다,7,REAL06,03,D,train,159,159,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0008_REAL03_F,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0008_REAL03_F.mp4,WORD0008,자다,7,REAL06,03,F,train,159,159,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0008_REAL03_L,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0008_REAL03_L.mp4,WORD0008,자다,7,REAL06,03,L,train,159,159,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0008_REAL03_R,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0008_REAL03_R.mp4,WORD0008,자다,7,REAL06,03,R,train,159,159,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
REAL03-1,NIA_SL_WORD0008_REAL03_U,C:\Users\82102_asozp43\OneDrive\바탕 화면\REAL_PIPELINE_CMD_CLEAN_V3\data\shards\REAL06\NIA_SL_WORD0008_REAL03_U.mp4,WORD0008,자다,7,REAL06,03,U,train,159,159,1.000000,225,32,mediapipe_xyz,shoulder-center + shoulder-width scale,REAL06
